440,134,307,134,307,100,440,100
558,165,501,165,501,148,558,148
33,185,33,151,165,151,165,185
51,203,51,189,91,189,91,203
601,165,588,165,588,89,601,89
181,75,181,41,305,42,305,75
438,190,306,190,306,156,438,156
325,208,325,194,363,194,363,208
193,552,193,537,252,537,252,552
187,226,187,205,276,205,276,226
639,375,617,375,617,355,639,355
622,416,622,401,684,401,684,416
169,129,44,129,44,94,169,94
422,150,398,150,398,138,422,138
151,146,127,146,127,134,151,134
399,208,399,196,419,196,419,208
250,93,186,93,186,81,250,81
421,561,345,561,345,532,421,532
119,145,57,145,57,134,119,134
390,151,326,151,326,139,390,139
420,573,362,573,362,562,420,562
