1431,747,1431,692,1608,692,1608,747
1188,748,1188,693,1374,693,1374,748
1320,1014,1320,962,1471,962,1471,1014
1560,961,1560,903,1747,903,1747,961
1173,870,1173,847,1242,847,1242,870
1238,995,1171,995,1171,968,1238,968
205,1458,205,1436,293,1436,293,1458
1523,1702,1424,1702,1424,1682,1523,1682
180,1542,180,1491,385,1491,385,1542
1617,773,1552,773,1552,751,1617,751
1750,864,1680,864,1680,838,1750,838
1088,720,1059,720,1059,694,1088,694
1064,842,1064,793,1233,793,1233,842
1748,990,1681,990,1681,964,1748,964
